month,region,product,sales
Dec,East,Phone,22183
Dec,South,Headphones,5187
Jun,East,Phone,10234
Aug,North,Headphones,11228
May,East,Phone,8553
Dec,West,Tablet,8383
Jul,South,Tablet,10711
May,East,Headphones,4134
Nov,South,Tablet,9448
Nov,West,Laptop,16148
Sep,South,Laptop,9845
Aug,South,Tablet,10514
Oct,West,Laptop,11959
Nov,West,Laptop,10922
Oct,East,Phone,10690
Oct,South,Laptop,16389
Feb,East,Laptop,6998
Mar,North,Phone,14198
Dec,East,Phone,11974
Jun,East,Laptop,8739
Jun,East,Tablet,13915
Sep,East,Tablet,8099
Apr,West,Phone,3753
Aug,North,Laptop,3340
Oct,North,Tablet,7612
Jul,South,Phone,14799
Feb,East,Laptop,11331
Mar,North,Laptop,4905
Oct,North,Phone,6025
Jun,East,Laptop,14820
Jul,East,Phone,13164
Mar,North,Laptop,12952
Oct,North,Headphones,7854
May,South,Headphones,4646
Jan,South,Headphones,10016
Mar,East,Headphones,12974
Apr,South,Laptop,8106
May,South,Laptop,6340
Apr,South,Tablet,11291
Jul,South,Tablet,5737
Oct,West,Headphones,7143
Nov,West,Phone,10370
Jun,North,Phone,11431
Mar,East,Headphones,9128
Mar,West,Phone,11949
May,East,Laptop,9222
Aug,South,Phone,10209
Sep,South,Phone,14853
Jan,East,Phone,3601
Nov,South,Headphones,12749
Jan,South,Tablet,11808
May,South,Phone,4847
Oct,North,Laptop,12739
Mar,North,Laptop,9409
Jan,West,Laptop,8064
Jun,North,Headphones,14022
Jul,East,Tablet,12190
Jun,East,Headphones,10270
Jul,East,Phone,10409
Oct,South,Phone,9475
Jul,East,Phone,9059
Apr,North,Headphones,12973
May,West,Laptop,11521
Jun,South,Phone,9889
Aug,East,Phone,15564
Sep,South,Tablet,6199
Dec,East,Phone,8421
Jul,North,Headphones,12603
May,South,Phone,5957
May,South,Laptop,6426
Mar,East,Laptop,4822
Jul,North,Tablet,7787
Sep,East,Laptop,11543
Sep,South,Phone,10815
Jun,North,Laptop,7465
Apr,South,Headphones,10103
May,East,Laptop,4896
Oct,East,Headphones,14620
May,West,Laptop,4309
Jul,East,Laptop,12601
Mar,West,Laptop,4801
Oct,East,Tablet,6962
Aug,North,Phone,14491
Oct,East,Phone,6672
Sep,South,Phone,3949
Sep,South,Phone,12240
Aug,East,Laptop,5685
Aug,West,Laptop,11523
Jan,North,Phone,11491
Dec,North,Laptop,16959
Apr,North,Phone,12560
Nov,West,Headphones,10720
Jun,North,Laptop,12101
Aug,West,Phone,12258
Sep,North,Headphones,9070
Aug,South,Laptop,3685
Jul,North,Tablet,12150
Sep,East,Laptop,8720
Jul,North,Laptop,10837
Jan,West,Phone,8198
Jun,South,Headphones,4661
Jul,West,Laptop,8620
Oct,East,Tablet,10342
Apr,North,Headphones,10177
Feb,East,Phone,4114
Aug,South,Phone,4789
Oct,North,Laptop,8628
Apr,East,Tablet,12605
Aug,South,Laptop,5373
Aug,North,Tablet,6062
Mar,South,Tablet,6165
Apr,West,Phone,3987
Jul,West,Headphones,8321
Jun,North,Phone,16373
Mar,North,Tablet,6932
Oct,North,Laptop,12315
Oct,South,Tablet,8350
Oct,East,Laptop,10005
Feb,East,Tablet,5887
May,West,Tablet,8306
Nov,South,Tablet,12920
Feb,East,Headphones,2712
Sep,West,Headphones,9781
May,South,Headphones,9354
Oct,East,Phone,15308
May,West,Tablet,12159
Mar,East,Laptop,4864
May,East,Tablet,11836
Sep,West,Tablet,15486
Jul,West,Headphones,6139
Mar,West,Tablet,6331
May,North,Tablet,5401
Apr,East,Phone,14957
Dec,North,Tablet,5020
Jan,East,Headphones,10275
Jul,East,Tablet,12036
Sep,West,Laptop,4657
Jan,North,Tablet,4134
Feb,West,Laptop,3990
Nov,West,Laptop,19962
Sep,South,Tablet,7957
Jan,East,Phone,7344
Feb,East,Tablet,10100
Feb,East,Phone,5405
Oct,North,Headphones,7141
Oct,South,Tablet,6666
Apr,East,Laptop,4735
Dec,East,Phone,15190
Jan,North,Laptop,12358
Aug,East,Laptop,12562
Mar,North,Headphones,13900
Sep,East,Phone,4634
Apr,East,Phone,7960
May,West,Tablet,5276
Sep,West,Tablet,11471
Feb,West,Headphones,9989
Dec,North,Laptop,5308
Apr,West,Headphones,8959
Jan,South,Tablet,7691
Jan,North,Phone,5182
Dec,East,Headphones,8250
Feb,West,Laptop,11430
Mar,East,Laptop,8985
Feb,South,Headphones,9035
Dec,East,Tablet,22266
Mar,East,Tablet,9237
Apr,West,Tablet,14182
Dec,West,Phone,4593
Dec,South,Laptop,13407
Nov,South,Headphones,14547
Jan,South,Laptop,3330
Sep,North,Laptop,4994
Sep,West,Laptop,5481
Nov,South,Laptop,19268
May,West,Laptop,11438
Oct,South,Tablet,13150
Aug,East,Phone,11235
Apr,North,Phone,6800
Apr,West,Tablet,10054
Dec,West,Headphones,17149
Jun,North,Phone,11126
Oct,West,Tablet,6307
Sep,South,Headphones,12713
Dec,North,Tablet,8230
Feb,West,Phone,6389
Jun,West,Laptop,11379
Nov,West,Headphones,10093
Jan,East,Phone,11211
Mar,North,Tablet,12177
May,East,Headphones,8423
Jun,East,Phone,6052
Jun,South,Phone,13437
Mar,East,Headphones,6082
Apr,East,Laptop,9940
Feb,North,Tablet,12332
Apr,North,Laptop,6194
Jun,West,Headphones,15001
Feb,East,Phone,9854
Feb,West,Headphones,5065
Mar,West,Phone,6316
Mar,South,Laptop,7467
May,South,Tablet,3909
Feb,South,Phone,3654
Feb,North,Headphones,2679
May,South,Headphones,6353
Nov,East,Phone,19912
Dec,West,Laptop,16689
Feb,South,Headphones,3717
Nov,North,Phone,19079
Mar,South,Headphones,3201
May,North,Tablet,9790
Jul,East,Phone,14158
May,West,Phone,14630
Apr,North,Phone,5364
Mar,East,Laptop,9267
Feb,West,Tablet,7872
May,East,Phone,15033
Sep,West,Laptop,7286
Oct,East,Headphones,5631
Apr,North,Laptop,5919
Apr,West,Laptop,10350
Nov,North,Phone,13711
Dec,West,Phone,11167
Oct,North,Laptop,15691
May,North,Laptop,12783
Apr,East,Headphones,4979
Sep,North,Tablet,5409
Apr,East,Phone,7661
Oct,East,Laptop,7257
Nov,East,Phone,18955
Jun,North,Tablet,12227
Jan,East,Tablet,8829
Apr,South,Phone,14957
May,North,Tablet,4667
Sep,East,Laptop,11183
Aug,East,Headphones,13944
Nov,North,Laptop,5640
Aug,East,Phone,13419
Mar,North,Headphones,7468
Dec,West,Headphones,15523
Mar,East,Headphones,10818
Aug,South,Headphones,13232
Aug,North,Tablet,13797
Aug,East,Phone,15510
Oct,South,Phone,17214
Sep,East,Headphones,12362
Jul,West,Headphones,9176
Aug,East,Headphones,8528
Jun,West,Headphones,5597
Sep,West,Tablet,7348
Apr,South,Phone,6114
Mar,West,Phone,4315
Jun,North,Headphones,9645
Jan,North,Headphones,5685
Jan,West,Laptop,10971
Aug,North,Headphones,9579
Jun,South,Laptop,7404
Aug,East,Headphones,6632
Sep,South,Laptop,15765
Sep,North,Phone,4094
Aug,South,Tablet,11313
Apr,West,Tablet,6819
May,South,Phone,7683
Sep,North,Headphones,11437
May,North,Laptop,3596
Oct,South,Headphones,8370
Jan,North,Tablet,3870
Aug,South,Phone,5212
Aug,South,Headphones,14417
Sep,East,Headphones,4602
Apr,East,Phone,8794
Dec,East,Laptop,16758
Oct,East,Headphones,6501
Mar,South,Tablet,5167
Nov,North,Phone,11592
Jun,North,Tablet,4338
Oct,West,Laptop,9780
May,South,Headphones,14706
Jun,North,Laptop,9773
Feb,West,Tablet,10986
Aug,South,Headphones,15401
May,South,Phone,9395
Mar,West,Tablet,5348
Jun,East,Laptop,7547
Nov,South,Tablet,18021
Dec,West,Tablet,16348
Oct,South,Headphones,3897
Sep,South,Headphones,11111
Apr,West,Phone,11411
Mar,East,Laptop,9187
Nov,South,Headphones,9450
Oct,South,Phone,12198
Nov,South,Tablet,18877
Nov,East,Headphones,17589
Jun,East,Phone,14785
Oct,South,Laptop,9429
Mar,North,Laptop,8180
Oct,West,Laptop,10406
May,West,Headphones,9852
Sep,North,Tablet,14128
Mar,South,Phone,7364
Dec,South,Phone,17302
Nov,West,Tablet,19890
Jul,South,Laptop,4345
Dec,East,Phone,5289
Aug,North,Tablet,14645
Nov,East,Headphones,18539
Jan,South,Laptop,5332
Oct,South,Headphones,15781
Jul,South,Headphones,7992
Sep,East,Laptop,8565
Mar,East,Laptop,13433
Apr,North,Laptop,9451
Oct,North,Headphones,8170
Aug,North,Laptop,8428
Mar,North,Laptop,11183
May,West,Headphones,5117
Dec,West,Laptop,12381
Jan,East,Phone,9073
Jul,North,Tablet,12218
Jun,South,Phone,12857
Feb,South,Phone,10952
Jul,East,Laptop,3375
Oct,South,Tablet,16372
Apr,East,Headphones,8012
May,North,Tablet,6930
Mar,East,Phone,3414
Feb,West,Phone,12433
Jan,South,Laptop,7413
May,East,Laptop,6321
Mar,South,Laptop,13225
Nov,East,Headphones,14939
Oct,North,Laptop,13400
Jan,North,Phone,12466
Oct,West,Phone,17416
Aug,North,Phone,13957
Nov,South,Laptop,4880
Feb,East,Tablet,10342
May,East,Headphones,11664
Apr,North,Phone,3378
Oct,South,Headphones,14685
Jan,South,Headphones,6194
Sep,East,Headphones,4405
Oct,South,Phone,10441
Apr,East,Phone,8270
Dec,North,Tablet,20803
Dec,West,Tablet,18039
Feb,East,Tablet,10815
Dec,South,Phone,9180
Mar,North,Headphones,8578
Mar,West,Headphones,2956
May,North,Tablet,14763
Feb,West,Headphones,12206
Nov,East,Tablet,13849
Jan,East,Tablet,10589
Jun,East,Phone,9792
Jul,East,Phone,12050
Jan,East,Phone,12741
Aug,North,Laptop,4789
Mar,East,Headphones,5121
Apr,West,Laptop,14796
Mar,East,Tablet,3914
Jan,South,Headphones,7577
Nov,East,Laptop,8802
Apr,West,Laptop,7750
Feb,South,Headphones,5598
Aug,South,Phone,7140
Dec,North,Phone,17196
Oct,East,Phone,12544
Feb,West,Phone,2565
Jan,East,Laptop,7719
Feb,East,Headphones,10143
Dec,East,Phone,14080
Feb,North,Headphones,2986
Apr,South,Laptop,4828
Jul,South,Tablet,9345
Aug,North,Headphones,9372
May,North,Headphones,13490
Oct,West,Headphones,5043
Sep,West,Headphones,15276
Oct,West,Phone,17356
Oct,East,Tablet,7357
Mar,East,Phone,7353
Jun,North,Phone,10115
Feb,South,Tablet,9549
Apr,South,Tablet,9995
Nov,West,Headphones,11847
Sep,South,Headphones,15371
Dec,South,Tablet,19708
Jun,West,Tablet,11048
Jun,West,Phone,4363
Jun,West,Laptop,7293
Dec,North,Laptop,15403
Dec,East,Headphones,13488
Mar,North,Phone,12208
Aug,East,Laptop,6076
Jun,South,Headphones,5670
Dec,North,Tablet,10845
Oct,East,Headphones,16713
Oct,East,Headphones,8636
Sep,East,Headphones,9253
Feb,West,Phone,8643
Jul,East,Phone,6262
Mar,South,Laptop,10121
Jan,North,Laptop,9630
Dec,North,Laptop,8674
Jun,South,Laptop,6388
Apr,East,Laptop,3797
Feb,East,Headphones,4472
Jun,East,Headphones,11603
Sep,East,Phone,11631
Apr,South,Laptop,7174
Apr,West,Tablet,8833
Nov,South,Phone,5449
Mar,North,Headphones,10875
Feb,East,Headphones,6012
Apr,West,Laptop,8945
Sep,East,Headphones,6805
Apr,South,Headphones,5297
Oct,South,Headphones,15813
Nov,North,Phone,13271
Aug,North,Tablet,8558
May,East,Headphones,14738
Dec,North,Laptop,20808
Mar,East,Headphones,10713
Apr,West,Laptop,13237
Oct,South,Tablet,6802
Apr,South,Tablet,8717
Nov,West,Phone,14879
Jan,East,Phone,12711
Jan,West,Phone,6593
Jan,North,Tablet,9559
Jan,East,Headphones,5900
Apr,South,Headphones,6104
Apr,East,Tablet,13163
Sep,West,Phone,12741
Aug,North,Headphones,14370
Jan,East,Laptop,10491
Jun,South,Headphones,6869
May,South,Laptop,10136
Aug,East,Tablet,4146
Jun,South,Tablet,7782
Dec,East,Headphones,6987
Apr,North,Laptop,11053
Oct,East,Laptop,13165
Aug,West,Laptop,5797
May,South,Tablet,12966
Nov,East,Headphones,9761
May,North,Headphones,4477
Aug,South,Headphones,10055
Apr,North,Tablet,4326
Feb,South,Phone,3585
Aug,West,Tablet,14163
Mar,South,Headphones,4063
Nov,South,Tablet,11719
Dec,South,Phone,5916
Jul,West,Phone,9348
Nov,West,Tablet,5664
Aug,South,Laptop,10588
Aug,West,Headphones,6310
Apr,South,Phone,3949
May,East,Laptop,3720
Oct,North,Tablet,15928
Mar,East,Laptop,10704
Jan,North,Phone,3013
Oct,East,Phone,10078
Jan,West,Phone,9392
Apr,North,Phone,11086
Mar,East,Tablet,5685
Mar,South,Tablet,9971
Jan,South,Tablet,4212
Feb,West,Tablet,7890
Jul,North,Phone,4241
Aug,South,Phone,13799
Jan,South,Headphones,4029
Jul,North,Tablet,10551
Nov,North,Headphones,13864
Jan,South,Tablet,8687
Nov,East,Headphones,19079
Feb,West,Phone,3304
Jul,West,Laptop,11791
Mar,West,Headphones,4810
Jun,South,Phone,7225
Nov,South,Phone,18207
Jun,West,Tablet,7034
Sep,West,Phone,6317
Aug,East,Tablet,4016
Jan,North,Headphones,5792
Oct,South,Tablet,15382
Oct,North,Phone,4172
Jul,East,Laptop,5162
Aug,North,Phone,12990
Aug,South,Laptop,13555
May,West,Phone,11252
Jun,North,Laptop,12213
Oct,North,Laptop,5092
Jun,South,Laptop,5273
Dec,South,Phone,6681
Nov,East,Laptop,14813
Dec,North,Phone,18420
Sep,West,Headphones,14016
Feb,North,Tablet,9242
May,North,Tablet,13225
Jan,West,Phone,12607
Jul,South,Tablet,14110
Mar,West,Phone,4458
Nov,East,Phone,9250
Apr,South,Tablet,12304
Sep,North,Headphones,13731
Oct,South,Phone,16717
Sep,East,Phone,13171
Jan,West,Headphones,7316
Oct,South,Phone,9369
Dec,West,Tablet,15588
Apr,West,Tablet,7649
Dec,South,Tablet,12379
May,South,Phone,5868
Sep,East,Phone,14881
Aug,West,Laptop,15128
Apr,South,Headphones,9878
Jan,North,Laptop,5423
Jan,South,Headphones,7542
Nov,East,Phone,18732
Jan,South,Tablet,10061
Aug,West,Tablet,9432
Nov,East,Phone,18960
Jun,West,Tablet,7483
Jul,South,Phone,12143
Apr,North,Headphones,11301
Mar,East,Headphones,3063
Sep,West,Tablet,3974
Mar,East,Tablet,11401
Oct,West,Phone,10700
Dec,South,Headphones,9792
Aug,East,Phone,9006
Oct,South,Headphones,17438
Jun,East,Laptop,15633
Sep,South,Headphones,6542
Apr,South,Laptop,12229
Aug,West,Laptop,12582
Mar,North,Phone,11834
Mar,West,Tablet,5159
Jul,South,Phone,6897
Sep,North,Headphones,6520
Jul,East,Headphones,11783
Oct,North,Phone,7046
Sep,West,Phone,3423
Jun,South,Headphones,8611
Feb,North,Tablet,6877
May,North,Headphones,13049
May,West,Laptop,6708
Oct,West,Tablet,7134
Sep,East,Laptop,5601
Feb,West,Headphones,6895
Oct,North,Tablet,4934
Oct,North,Phone,15630
Mar,South,Tablet,13588
Mar,South,Headphones,12037
Jul,East,Headphones,8520
Jan,North,Laptop,7587
Sep,South,Phone,4642
Feb,East,Laptop,6226
Aug,North,Laptop,15156
Oct,West,Tablet,12523
Mar,South,Headphones,7759
Apr,South,Phone,8277
Feb,North,Tablet,3034
May,West,Laptop,7079
Sep,South,Headphones,13160
Jul,South,Headphones,14377
Nov,South,Laptop,14304
Dec,South,Phone,9424
Apr,West,Laptop,12239
Jun,South,Headphones,6871
Jul,North,Phone,12763
Feb,East,Laptop,11486
Jan,West,Phone,10051
Jan,East,Phone,3934
Nov,North,Laptop,15499
Feb,West,Phone,2829
Jun,East,Headphones,6696
Nov,North,Headphones,10177
Oct,East,Headphones,10036
Feb,South,Tablet,6539
Jul,South,Headphones,10307
Dec,East,Laptop,18049
Jan,South,Headphones,9532
Oct,West,Tablet,14618
Dec,West,Headphones,5748
Oct,West,Laptop,8631
Jan,East,Phone,11263
Mar,North,Headphones,8158
Oct,South,Headphones,9057
Jan,North,Laptop,10307
May,South,Laptop,14158
Nov,East,Laptop,16438
Sep,East,Laptop,8560
Dec,North,Phone,10347
Apr,East,Tablet,12588
Oct,North,Headphones,8775
Sep,South,Phone,12002
Sep,East,Laptop,5138
May,North,Phone,12941
Jan,North,Tablet,6306
Feb,South,Phone,6627
Sep,North,Tablet,15357
Oct,North,Tablet,15264
Jun,South,Headphones,8517
Aug,East,Laptop,11366
Oct,South,Laptop,15925
Jul,West,Headphones,5470
Nov,West,Laptop,11240
Feb,East,Phone,9178
Nov,West,Headphones,20146
Jan,West,Headphones,4113
May,South,Tablet,14151
May,East,Headphones,9290
Feb,West,Headphones,11099
Dec,North,Tablet,16321
Aug,North,Laptop,7084
Feb,South,Phone,10439
Aug,East,Headphones,8477
Feb,South,Phone,2606
Jan,West,Phone,11223
Mar,South,Headphones,12534
Sep,East,Phone,6592
Sep,North,Tablet,4148
Sep,North,Headphones,14147
Feb,West,Laptop,12027
Mar,South,Headphones,6596
Aug,East,Headphones,9768
Feb,South,Laptop,4346
Feb,South,Tablet,8692
Jun,East,Headphones,14534
Feb,West,Tablet,2626
Apr,North,Tablet,6805
Sep,East,Tablet,3406
Aug,East,Laptop,14465
Dec,West,Headphones,4618
Mar,South,Phone,4961
Oct,North,Laptop,9021
Apr,East,Phone,14666
Dec,East,Headphones,15727
Sep,West,Laptop,12356
May,East,Phone,6783
Jan,South,Tablet,7407
May,South,Tablet,13684
Oct,North,Phone,15639
Feb,East,Laptop,4012
Oct,East,Headphones,12091
Jul,North,Tablet,12261
Mar,South,Headphones,14174
Dec,South,Laptop,10761
Jun,North,Tablet,14738
Dec,North,Tablet,19324
Dec,West,Phone,20560
Sep,North,Phone,15502
May,South,Headphones,13488
Jul,North,Phone,12990
Aug,West,Headphones,15150
Nov,West,Phone,19622
Mar,East,Tablet,4356
Nov,West,Tablet,18817
Nov,West,Tablet,14816
Mar,South,Headphones,13234
Aug,North,Tablet,12403
Feb,West,Phone,6862
Feb,North,Headphones,11499
Sep,North,Headphones,14504
Nov,East,Phone,12575
Mar,South,Headphones,13335
Jul,North,Laptop,3915
Jun,South,Tablet,3444
Nov,South,Tablet,16270
Jun,North,Headphones,14836
Jun,North,Tablet,10830
Jan,East,Laptop,2957
May,East,Phone,12223
Mar,North,Tablet,13200
Aug,North,Tablet,10468
Feb,North,Headphones,9727
Dec,North,Headphones,5998
Jan,North,Headphones,12422
Jun,East,Laptop,14698
Oct,West,Headphones,6313
Oct,East,Tablet,5823
Oct,West,Headphones,11874
Dec,East,Headphones,21015
Jun,North,Tablet,8279
Aug,West,Headphones,3703
Oct,East,Phone,17275
Nov,North,Laptop,5192
Jun,West,Tablet,14258
Apr,South,Headphones,6323
Feb,West,Headphones,9528
Feb,North,Phone,2950
Dec,West,Headphones,9354
Oct,North,Laptop,17817
Aug,West,Headphones,9630
Dec,North,Phone,18010
Jul,East,Tablet,4002
Jul,North,Phone,9467
Oct,South,Phone,12424
Dec,South,Phone,6645
Sep,North,Laptop,15747
Jul,East,Laptop,5818
Jan,South,Headphones,8306
Oct,South,Headphones,15249
Sep,East,Phone,13579
Nov,North,Headphones,12043
Mar,East,Phone,8941
May,South,Tablet,13993
Aug,South,Tablet,8257
Dec,North,Phone,14071
Oct,South,Tablet,15463
Jun,South,Laptop,8091
May,East,Tablet,7427
May,West,Laptop,4101
Nov,South,Tablet,13119
Feb,East,Tablet,11979
Jun,North,Tablet,12483
Nov,South,Tablet,18777
Sep,North,Tablet,8578
Aug,East,Tablet,5757
Feb,East,Phone,3718
Oct,North,Headphones,3892
Jun,West,Headphones,15458
May,West,Phone,9194
Sep,West,Laptop,12940
Mar,South,Tablet,5358
Oct,North,Phone,16736
Nov,East,Tablet,20159
Aug,South,Tablet,4125
Jul,North,Tablet,3420
Jan,East,Headphones,6622
Oct,South,Headphones,13942
Aug,West,Headphones,3261
Feb,South,Headphones,9051
Mar,South,Laptop,2889
Feb,South,Tablet,7705
Dec,North,Tablet,21994
Oct,East,Tablet,9892
Jan,East,Laptop,12355
Feb,North,Laptop,7503
Aug,West,Phone,9403
Dec,East,Laptop,14502
Jan,West,Phone,10743
Mar,West,Laptop,8468
Nov,South,Laptop,8465
Apr,East,Laptop,3289
Mar,East,Phone,10853
Aug,South,Phone,14352
Jul,North,Laptop,12174
Sep,North,Tablet,8791
May,East,Laptop,7683
Dec,North,Headphones,20712
Feb,East,Headphones,6380
Feb,West,Headphones,8959
Feb,South,Phone,11121
Sep,West,Phone,4934
Dec,South,Laptop,21057
May,West,Tablet,7086
Oct,West,Headphones,13026
Mar,South,Headphones,13395
Sep,West,Tablet,14767
Dec,West,Phone,17142
Feb,East,Headphones,6382
Apr,North,Headphones,7124
Dec,North,Headphones,10425
Aug,South,Headphones,13064
Jun,West,Tablet,5831
Jan,East,Headphones,12528
Jan,South,Laptop,13240
Oct,East,Headphones,17455
Sep,West,Tablet,3958
Sep,East,Headphones,12013
Jul,East,Tablet,14135
May,South,Headphones,13318
Mar,North,Tablet,7537
May,East,Tablet,9946
Sep,North,Tablet,12135
Apr,North,Headphones,6042
Feb,South,Headphones,12092
Mar,East,Laptop,10326
Aug,South,Headphones,11342
Jul,West,Laptop,7868
Oct,South,Tablet,7837
Nov,North,Phone,18065
Jan,South,Phone,6384
Nov,North,Laptop,13795
Jan,East,Phone,7057
Aug,South,Tablet,8453
Mar,West,Phone,10293
Jul,West,Laptop,10529
Jun,West,Headphones,8104
Jun,North,Phone,14796
Oct,North,Laptop,11388
Sep,West,Headphones,16078
Jan,East,Tablet,11094
Oct,West,Phone,5498
Sep,West,Laptop,15331
Feb,North,Headphones,12746
Dec,South,Headphones,11895
Feb,North,Headphones,2891
Aug,South,Tablet,3217
Nov,South,Laptop,14762
Apr,North,Tablet,14240
May,South,Headphones,10021
May,North,Laptop,4928
Jun,East,Phone,3456
Feb,North,Phone,6443
May,West,Tablet,12058
Dec,West,Tablet,5755
Oct,East,Headphones,15780
Feb,South,Laptop,5247
Feb,East,Headphones,10219
Sep,West,Headphones,5544
Feb,North,Tablet,7966
Nov,South,Tablet,19947
May,South,Phone,14586
Jul,West,Phone,4990
Apr,North,Headphones,4258
Mar,East,Headphones,11149
May,East,Laptop,3818
Sep,East,Laptop,8131
May,North,Phone,13115
Sep,South,Headphones,9507
Jan,South,Headphones,12274
Mar,South,Tablet,12277
May,South,Headphones,11115
Nov,South,Phone,17093
Apr,South,Laptop,4394
Oct,South,Phone,8954
Jan,North,Tablet,8759
Oct,East,Headphones,4468
Aug,West,Tablet,13667
Jul,North,Tablet,3390
Aug,South,Laptop,14301
Mar,North,Headphones,8612
Apr,North,Tablet,13946
Apr,North,Phone,10769
Sep,South,Headphones,15478
Jun,South,Tablet,10271
Nov,South,Tablet,17691
Jan,South,Tablet,3381
Jul,East,Laptop,13104
Dec,East,Phone,18489
Oct,North,Laptop,6870
Sep,South,Tablet,14150
Jul,South,Tablet,11774
Aug,South,Phone,4394
Jun,North,Laptop,12518
Mar,East,Phone,10534
Oct,East,Phone,13202
Dec,North,Phone,21207
May,North,Tablet,11929
Oct,North,Headphones,9436
Jun,North,Headphones,4757
Oct,South,Laptop,5625
Oct,North,Phone,5353
Nov,North,Phone,12190
Apr,North,Phone,7516
Aug,North,Laptop,9164
Jan,East,Tablet,6635
May,South,Tablet,5661
Jan,West,Phone,8811
Jun,South,Phone,10123
Mar,West,Tablet,13466
Nov,South,Headphones,11448
Jul,West,Laptop,10861
Aug,North,Headphones,5435
May,West,Phone,4981
Apr,West,Laptop,13131
Mar,South,Headphones,11632
Aug,North,Headphones,14934
Mar,South,Phone,7390
Dec,South,Laptop,16134
Apr,North,Laptop,5045
Jan,North,Headphones,4039
Feb,East,Headphones,10307
Dec,South,Tablet,7203
Dec,North,Headphones,9886
Jan,North,Headphones,9036
Feb,West,Headphones,4221
Oct,East,Headphones,10154
May,South,Tablet,12164
Nov,East,Phone,14238
Nov,West,Laptop,8762
Aug,South,Phone,9618
Jun,East,Laptop,4225
Nov,North,Phone,17616
Jan,East,Tablet,4182
Mar,North,Tablet,8183
Apr,East,Headphones,14687
Jul,South,Laptop,10376
May,North,Headphones,6800
Jan,South,Laptop,4727
Jan,West,Phone,9000
Jun,West,Phone,10708
Jun,South,Headphones,6928
Mar,South,Headphones,3778
Jun,South,Laptop,15208
Jun,South,Headphones,16343
Nov,North,Tablet,4688
Aug,North,Headphones,11514
Mar,North,Tablet,13619
Jul,West,Phone,4982
Sep,East,Tablet,7227
Feb,South,Tablet,11784
Apr,West,Laptop,3673
Mar,North,Phone,5100
Mar,North,Tablet,8010
Oct,North,Headphones,3681
Aug,East,Headphones,3589
Jul,South,Tablet,9891
Oct,East,Headphones,15979
Sep,South,Laptop,3782
Jul,North,Tablet,5563
Nov,West,Phone,19641
Oct,South,Tablet,7293
Apr,East,Headphones,11102
Apr,North,Headphones,8680
Nov,East,Laptop,7194
Apr,East,Phone,11162
Nov,East,Headphones,16880
Apr,South,Laptop,3749
Aug,East,Tablet,8005
Dec,South,Phone,20625
Oct,South,Headphones,6193
Apr,East,Phone,11882
Sep,South,Tablet,9865
Nov,West,Phone,9201
Dec,East,Phone,21561
Nov,South,Phone,17876
Mar,West,Laptop,8513
Aug,North,Laptop,11208
Nov,North,Tablet,5651
Nov,East,Laptop,17444
Feb,South,Laptop,4651
Jun,South,Headphones,11495
May,North,Tablet,11913
May,South,Phone,13076
Sep,East,Phone,12873
Apr,South,Tablet,4845
Jul,East,Headphones,3654
Dec,West,Phone,17932
Sep,East,Headphones,15904
Oct,North,Tablet,4902
Jul,South,Laptop,4963
Oct,East,Tablet,9812
Sep,North,Headphones,13097
Mar,East,Headphones,6569
Apr,South,Headphones,5953
Feb,West,Laptop,3767
Jul,West,Tablet,11431
Nov,South,Headphones,4459
Mar,East,Tablet,12557
Jul,East,Laptop,13418
Jan,West,Phone,7418
Jun,North,Laptop,9788
Jul,North,Laptop,13102
Nov,East,Headphones,14129
Aug,South,Laptop,4749
Mar,East,Laptop,3374
Aug,South,Phone,3778
Nov,South,Tablet,16680
Jul,North,Headphones,4982
Mar,East,Phone,3501
Jul,East,Phone,4759
Mar,West,Phone,8747
May,East,Laptop,13155
May,East,Tablet,3746
Jun,South,Headphones,6257
Aug,East,Headphones,12613
Oct,East,Laptop,13005
Dec,North,Laptop,6912
Feb,South,Headphones,8607
Nov,South,Headphones,11677
Apr,West,Phone,7169
Aug,North,Laptop,4944
May,South,Laptop,13058
Jan,West,Laptop,5139
Jun,East,Tablet,15682
Nov,South,Laptop,12143
Jul,East,Laptop,8760
Mar,South,Phone,7400
Jun,North,Headphones,4434
Oct,East,Phone,10798
Apr,East,Headphones,7090
Mar,West,Laptop,9388
Aug,South,Headphones,10055
Feb,West,Tablet,5429
Apr,West,Tablet,9161
Jul,East,Phone,13015
Nov,East,Headphones,18207
Jan,East,Laptop,11695
Dec,North,Tablet,19177
Mar,East,Laptop,10125
Jan,West,Headphones,9643
Oct,South,Tablet,9120
Mar,West,Tablet,3794
Dec,North,Tablet,11650
May,West,Tablet,3812
May,East,Phone,9497
Oct,West,Laptop,11050
Mar,East,Tablet,11153
Sep,South,Laptop,15428
Jul,West,Tablet,4156
Oct,West,Headphones,17584
Nov,North,Laptop,17876
Jun,West,Tablet,5503
Jul,West,Tablet,6672
Mar,West,Headphones,13501
Apr,West,Tablet,6651
Dec,North,Laptop,20719
Jan,South,Phone,3918
May,East,Phone,9693
Jul,West,Phone,11527
Dec,North,Headphones,19134
Jul,North,Headphones,14314
Sep,North,Phone,3463
Mar,South,Tablet,13984
Sep,South,Tablet,8170
Oct,South,Phone,17371
Jul,North,Headphones,10899
Mar,South,Headphones,4999
Aug,West,Phone,3593
Dec,East,Tablet,6343
Sep,South,Tablet,4055
Mar,East,Tablet,6970
