month,region,product,sales
2023-08,North,Laptop,2464
2024-06,East,Smartwatch,1389
2023-12,North,Headphones,3865
2024-11,East,Smartwatch,1975
2024-02,South,Smartwatch,4528
2023-02,North,Tablet,4787
2024-06,South,Headphones,882
2024-12,West,Smartphone,639
2023-02,East,Smartphone,2882
2023-11,East,Headphones,2768
2023-09,South,Smartphone,4814
2023-12,West,Headphones,4037
2024-05,North,Smartphone,3056
2024-03,North,Tablet,3822
2024-05,East,Smartphone,3967
2024-06,South,Smartwatch,1933
2024-10,South,Headphones,2246
2023-06,North,Laptop,2270
2024-05,West,Laptop,3491
2024-11,West,Headphones,1716
2024-12,North,Tablet,4717
2024-06,North,Smartphone,1016
2023-08,South,Tablet,4912
2023-09,West,Laptop,2856
2023-06,North,Headphones,2036
2023-05,North,Headphones,4142
2023-12,East,Tablet,3191
2023-11,North,Tablet,4755
2023-01,North,Smartphone,1068
2023-11,West,Smartwatch,3464
2024-07,South,Smartwatch,3303
2023-09,West,Smartphone,989
2023-02,South,Smartwatch,892
2023-12,East,Laptop,3558
2023-04,North,Smartwatch,1081
2023-04,East,Smartphone,3631
2024-06,South,Smartwatch,3629
2024-03,West,Headphones,901
2024-07,West,Tablet,142
2024-01,East,Laptop,3449
2024-07,South,Headphones,1877
2024-05,East,Headphones,3301
2023-06,East,Smartphone,449
2024-04,North,Tablet,1667
2024-12,East,Tablet,1229
2023-12,North,Laptop,3059
2024-07,North,Smartphone,3887
2023-05,West,Laptop,1880
2024-05,North,Smartwatch,683
2024-11,North,Headphones,4627
2023-01,West,Laptop,3477
2024-12,East,Headphones,3501
2024-11,South,Smartphone,3285
2023-10,South,Smartwatch,2294
2024-03,South,Smartphone,1262
2024-11,East,Smartwatch,398
2024-09,North,Smartwatch,3447
2024-09,South,Headphones,2039
2023-11,East,Smartphone,888
2024-01,North,Smartphone,2989
2023-05,West,Laptop,1477
2023-01,South,Smartphone,2049
2024-12,North,Laptop,3372
2023-12,South,Tablet,977
2023-11,South,Tablet,3842
2024-05,South,Tablet,1677
2023-04,North,Smartphone,3239
2024-03,East,Smartphone,2592
2023-09,North,Laptop,2855
2024-09,South,Smartwatch,2003
2024-08,North,Laptop,1482
2024-07,West,Tablet,4340
2024-07,East,Laptop,2422
2023-12,North,Smartwatch,2656
2023-05,West,Smartphone,1961
2023-10,East,Laptop,1966
2024-05,West,Tablet,4147
2023-05,East,Tablet,3275
2024-10,North,Smartphone,1198
2024-04,West,Laptop,1834
2023-07,South,Smartwatch,4763
2023-09,West,Smartphone,3516
2023-03,East,Laptop,4726
2024-03,North,Headphones,780
2024-04,East,Tablet,2170
2024-06,West,Smartwatch,4924
2024-02,West,Smartwatch,1829
2023-03,South,Smartwatch,2291
2023-12,North,Tablet,767
2023-09,North,Laptop,1712
2023-07,West,Smartphone,780
2023-09,North,Laptop,1072
2024-01,South,Smartphone,2946
2024-06,East,Smartwatch,2232
2023-05,North,Laptop,2563
2024-01,West,Smartwatch,2629
2023-04,East,Headphones,2603
2023-02,East,Smartwatch,4492
2024-04,South,Smartwatch,3283
2023-09,West,Smartphone,4133
2023-09,North,Headphones,3267
2023-06,West,Smartwatch,3097
2023-11,East,Smartwatch,3327
2024-10,West,Headphones,2252
2024-12,North,Headphones,1828
2024-10,North,Laptop,2124
2023-01,South,Smartphone,429
2023-04,North,Headphones,2586
2024-01,North,Headphones,1255
2024-11,West,Tablet,1990
2024-01,West,Headphones,4577
2024-01,East,Smartphone,2285
2023-02,South,Smartwatch,2417
2023-09,West,Smartwatch,3721
2024-12,North,Smartwatch,4591
2023-08,East,Smartwatch,2611
2023-07,West,Tablet,549
2023-04,South,Headphones,1454
2024-06,South,Smartwatch,1393
2023-03,East,Laptop,2565
2023-06,East,Smartwatch,3202
2023-12,East,Headphones,1949
2023-12,East,Smartwatch,3275
2024-09,East,Tablet,4381
2023-08,North,Smartphone,3299
2024-10,North,Smartphone,1333
2024-10,West,Headphones,1537
2023-01,South,Smartphone,3452
2023-04,North,Smartphone,4130
2024-09,North,Laptop,352
2023-11,North,Headphones,118
2023-03,West,Headphones,2859
2024-01,East,Smartphone,322
2024-05,West,Smartphone,102
2024-10,South,Smartphone,1359
2024-10,South,Tablet,4423
2023-10,South,Smartwatch,4694
2024-09,South,Tablet,2668
2023-12,North,Headphones,1985
2024-03,North,Laptop,1399
2024-09,West,Smartwatch,2438
2023-10,East,Laptop,1176
2024-02,South,Headphones,3858
2024-01,West,Headphones,3281
2023-05,North,Laptop,4910
2023-06,North,Laptop,1047
2024-12,East,Laptop,3838
2023-02,East,Headphones,2831
2024-10,East,Smartphone,4107
2024-05,West,Laptop,969
2023-04,North,Smartwatch,193
2024-02,North,Headphones,3087
2023-10,East,Tablet,4755
2023-03,South,Tablet,1875
2023-03,East,Smartwatch,2360
2024-03,West,Smartphone,535
2023-06,East,Laptop,4400
2024-05,East,Headphones,3244
2023-12,West,Laptop,3687
2024-10,East,Headphones,176
2024-08,North,Tablet,915
2024-12,South,Laptop,867
2023-11,East,Smartwatch,3785
2023-04,West,Smartphone,205
2023-06,South,Smartwatch,4016
2023-01,West,Smartphone,2973
2024-08,South,Laptop,3446
2024-11,South,Laptop,3248
2024-04,East,Smartphone,3248
2024-03,North,Tablet,1565
2024-05,East,Headphones,2687
2023-08,West,Smartwatch,344
2023-12,West,Smartwatch,2725
2024-10,South,Smartwatch,3949
2024-09,South,Laptop,1505
2023-10,North,Smartwatch,1081
2024-03,East,Headphones,3908
2023-09,West,Headphones,241
2023-02,South,Smartphone,992
2023-05,North,Laptop,2499
2023-06,West,Headphones,4740
2023-07,South,Tablet,3060
2024-09,West,Laptop,2299
2023-01,North,Laptop,1569
2024-11,North,Headphones,2800
2023-07,West,Tablet,3105
2024-08,East,Smartphone,4958
2023-12,West,Headphones,3474
2024-04,South,Tablet,4819
