month,region,product,sales
Jun,South,Phone,13258
Dec,South,Laptop,12139
Aug,North,Laptop,11557
Jul,South,Phone,9735
Sep,North,Phone,19351
Apr,West,Laptop,19788
Feb,South,Laptop,11947
Jul,North,Phone,17544
Jun,East,Tablet,16795
Jan,South,Phone,3579
Nov,West,Tablet,12987
Sep,North,Laptop,7992
Sep,South,Laptop,2050
Dec,South,Tablet,8452
Feb,South,Phone,7153
Mar,West,Laptop,17340
May,North,Tablet,15900
May,East,Phone,16970
Jan,East,Tablet,4787
Aug,East,Phone,15381
Dec,North,Phone,17589
Aug,East,Phone,17839
Apr,West,Phone,4155
Jul,North,Tablet,9019
Nov,South,Tablet,9607
Oct,West,Tablet,12928
Mar,South,Tablet,17657
Jun,East,Tablet,10598
Oct,West,Phone,13571
Oct,North,Laptop,18206
Dec,West,Laptop,13887
Sep,South,Tablet,17028
Jan,North,Tablet,17975
May,West,Laptop,15839
Apr,West,Phone,15919
Aug,West,Tablet,7412
Nov,West,Phone,6499
Dec,North,Laptop,6909
Jan,South,Laptop,17478
Sep,West,Tablet,13094
Jun,North,Phone,9654
Apr,South,Tablet,17982
Dec,West,Laptop,4920
Sep,South,Phone,7615
Nov,South,Tablet,6315
May,North,Tablet,14460
May,South,Tablet,4783
Dec,North,Laptop,11605
May,West,Tablet,14789
Jan,South,Phone,13840
Jan,South,Tablet,5331
Aug,East,Laptop,19181
Dec,West,Tablet,4846
Aug,West,Laptop,2929
Dec,East,Laptop,6818
Jun,East,Phone,4262
Dec,North,Phone,14775
Nov,North,Tablet,9549
Apr,South,Laptop,11409
Feb,South,Laptop,11656
Feb,South,Phone,6174
Sep,South,Phone,6770
May,North,Tablet,7833
Apr,West,Laptop,4045
Oct,South,Phone,3037
Jan,West,Tablet,8242
Jul,South,Laptop,11651
Mar,East,Laptop,14321
Jun,South,Phone,8162
May,South,Tablet,6073
May,South,Phone,19667
Nov,North,Tablet,18035
May,East,Laptop,8732
Jan,South,Tablet,5487
Jan,South,Tablet,4184
Mar,West,Tablet,15890
Dec,East,Tablet,11417
Oct,South,Tablet,7495
Apr,West,Phone,16781
May,West,Tablet,9097
Feb,North,Tablet,10469
Aug,West,Laptop,14399
Nov,South,Tablet,18202
Nov,North,Laptop,12985
Feb,North,Phone,8831
Sep,South,Phone,18775
Feb,East,Tablet,2968
Sep,West,Phone,12382
Jul,North,Tablet,7151
Aug,East,Phone,12818
Nov,South,Tablet,12792
Feb,West,Tablet,8125
Jul,West,Laptop,6370
Dec,North,Laptop,6838
Jun,West,Laptop,18175
Apr,West,Laptop,5134
Jul,West,Tablet,14691
Apr,West,Phone,12431
Feb,South,Tablet,13556
Oct,East,Laptop,3054
Dec,South,Laptop,4669
Jul,South,Phone,18659
Aug,North,Laptop,18081
Feb,West,Tablet,14938
May,South,Tablet,7717
Jan,West,Tablet,14282
Jul,South,Tablet,16891
Aug,South,Tablet,11297
Jun,North,Phone,16201
May,East,Tablet,18289
Jun,East,Laptop,14873
Feb,South,Laptop,18512
Jan,North,Laptop,15448
Jul,West,Laptop,17198
Jul,West,Phone,9622
Oct,South,Laptop,10080
Nov,East,Phone,4402
Oct,North,Laptop,5556
Feb,East,Phone,4193
Feb,West,Phone,12239
Jan,East,Phone,10583
Oct,West,Laptop,14875
Aug,North,Phone,12686
Aug,North,Tablet,19536
Jan,South,Tablet,3294
Dec,South,Laptop,17448
Nov,East,Tablet,12367
Aug,North,Tablet,15337
Sep,North,Tablet,8654
Apr,South,Laptop,19333
Jan,West,Laptop,14693
Jan,East,Tablet,11241
Mar,East,Laptop,6075
May,South,Phone,14651
May,North,Tablet,11275
Sep,South,Laptop,14838
Oct,South,Laptop,3658
Dec,South,Tablet,8932
Feb,South,Laptop,16248
Feb,West,Tablet,8959
Jun,West,Laptop,10382
Sep,North,Phone,18844
Jan,South,Tablet,16999
Sep,West,Phone,8376
Sep,North,Tablet,5476
Sep,South,Laptop,6366
May,East,Phone,18206
Sep,West,Laptop,14458
Nov,North,Tablet,2027
Apr,East,Tablet,13164
Feb,South,Tablet,8548
Jun,South,Tablet,5024
Apr,South,Tablet,3264
Jun,West,Phone,11047
Mar,North,Tablet,14217
Jun,East,Laptop,8587
Feb,North,Phone,8577
Feb,West,Laptop,19635
Sep,North,Tablet,14796
Jul,West,Laptop,5870
Mar,South,Phone,3326
Nov,East,Phone,11217
Jan,South,Phone,18745
Aug,North,Laptop,19602
Jun,South,Phone,2605
Jul,East,Laptop,15003
Sep,South,Tablet,12489
May,East,Tablet,19661
Jan,East,Laptop,18782
Dec,South,Phone,15487
Oct,West,Laptop,16733
Jul,North,Laptop,8274
May,West,Laptop,12844
Mar,West,Tablet,15189
Dec,South,Laptop,19328
Sep,North,Tablet,12971
Jan,North,Laptop,7965
Jan,West,Tablet,14621
Jan,South,Laptop,8348
Mar,North,Laptop,19580
Dec,West,Phone,19596
Jun,North,Phone,2823
Oct,South,Laptop,9084
Nov,South,Laptop,14455
Mar,South,Laptop,12607
Aug,North,Laptop,18919
Oct,East,Phone,16236
Feb,North,Tablet,18236
Sep,East,Laptop,12819
Mar,South,Phone,13969
May,West,Laptop,19333
Oct,East,Laptop,13700
Aug,South,Tablet,2543
Feb,South,Laptop,5900
Jun,East,Laptop,13945
Dec,West,Tablet,6224
May,South,Tablet,15758
Oct,East,Tablet,16949
Sep,West,Tablet,4866
Dec,West,Phone,10268
May,South,Phone,14813
Feb,North,Phone,18732
May,North,Laptop,6601
Dec,South,Tablet,14930
Apr,West,Tablet,6333
Nov,South,Phone,7399
Jul,East,Laptop,19839
Jun,North,Laptop,9436
Feb,East,Laptop,16947
Dec,South,Phone,15961
Nov,South,Laptop,10086
Nov,West,Laptop,5682
May,West,Laptop,3854
Jul,West,Tablet,4985
Nov,East,Phone,12817
Jul,West,Tablet,9496
May,South,Tablet,2558
Dec,West,Phone,3254
Sep,North,Tablet,17667
Apr,West,Laptop,18078
Nov,East,Laptop,12006
Mar,North,Laptop,8283
Apr,North,Laptop,10854
May,North,Phone,14308
Jun,East,Tablet,5325
Mar,South,Tablet,19625
Feb,West,Laptop,5143
Apr,North,Laptop,5037
May,North,Tablet,14417
Apr,North,Phone,6675
Nov,South,Tablet,19861
Dec,South,Laptop,9148
Mar,East,Laptop,9551
Aug,South,Phone,18490
Oct,West,Tablet,4668
Apr,East,Phone,19548
Feb,East,Phone,16912
Feb,West,Laptop,19541
Jan,West,Tablet,4246
Apr,West,Laptop,8653
Oct,East,Tablet,13133
Sep,East,Laptop,9649
Nov,East,Laptop,18895
Jul,West,Tablet,10441
Dec,West,Tablet,2888
Oct,North,Laptop,11215
Jul,South,Tablet,10791
Jul,North,Laptop,13075
Aug,West,Tablet,17204
Jan,East,Laptop,11950
Oct,West,Laptop,7413
Oct,South,Laptop,8537
Aug,North,Phone,5569
Apr,North,Tablet,3242
Apr,East,Laptop,6329
Apr,North,Phone,12487
Jun,North,Laptop,5395
Jul,West,Phone,18824
Jun,North,Laptop,10039
Jan,North,Laptop,10198
Dec,North,Phone,3586
Aug,East,Phone,19209
Oct,East,Tablet,5824
Nov,West,Tablet,19652
Jul,North,Phone,5436
Jun,East,Tablet,10089
Jun,East,Phone,18057
May,West,Tablet,3310
Jun,South,Laptop,11819
Dec,North,Tablet,17465
Sep,East,Laptop,15457
Oct,West,Laptop,2477
Sep,West,Tablet,10906
Oct,West,Phone,11868
Aug,East,Laptop,2508
Oct,North,Laptop,9319
Sep,South,Tablet,2381
Oct,North,Phone,17287
Aug,West,Phone,3845
Aug,West,Tablet,14562
Jan,South,Phone,11910
Oct,North,Tablet,6629
Nov,West,Tablet,7704
May,West,Tablet,3776
Apr,North,Laptop,17513
Feb,West,Laptop,17228
Aug,North,Laptop,3244
Mar,West,Tablet,3333
Apr,North,Laptop,5669
Dec,South,Laptop,19584
Jul,West,Laptop,17579
Oct,South,Tablet,19838
Sep,West,Tablet,3933
Feb,West,Tablet,2746
Mar,East,Laptop,11032
Apr,North,Phone,8827
Oct,South,Laptop,18197
Jan,South,Laptop,2792
Jul,South,Tablet,8927
Feb,North,Tablet,19651
May,East,Laptop,11742
Jan,South,Laptop,8369
Mar,North,Phone,16800
Dec,West,Phone,9874
Feb,South,Tablet,18676
Jan,South,Phone,8864
Jul,East,Phone,6022
May,South,Tablet,13008
Jan,South,Phone,14102
Jun,West,Laptop,17342
May,North,Phone,13110
Mar,North,Tablet,7171
Dec,East,Laptop,11589
Jul,West,Phone,8710
Nov,North,Laptop,19421
Oct,West,Laptop,7459
Sep,North,Phone,16937
Sep,West,Phone,11754
Sep,East,Tablet,9048
Feb,South,Tablet,11483
Mar,East,Laptop,19545
Jul,North,Tablet,19413
May,East,Laptop,14449
Feb,South,Laptop,17354
Mar,East,Tablet,2978
Oct,North,Tablet,10709
Jun,North,Tablet,17760
Jul,East,Phone,13023
Sep,South,Laptop,18521
Jan,East,Laptop,13145
Nov,South,Laptop,16491
Jul,West,Tablet,9392
Aug,South,Tablet,13447
Dec,West,Tablet,10587
Mar,East,Tablet,12129
Apr,South,Tablet,15907
Oct,West,Phone,7428
Jun,West,Tablet,4589
Oct,West,Laptop,5034
Jul,North,Tablet,2169
Apr,East,Laptop,5239
Aug,West,Tablet,5415
May,South,Tablet,13408
Jan,West,Laptop,5484
Apr,North,Laptop,16923
Mar,East,Laptop,8844
Sep,North,Laptop,5965
Aug,North,Phone,9184
Jan,North,Laptop,7380
Nov,South,Tablet,19530
Jun,East,Tablet,17285
Sep,East,Phone,2111
Jul,South,Laptop,18143
Apr,East,Tablet,18976
Jan,North,Phone,9413
Dec,East,Tablet,16726
Feb,South,Phone,19622
Dec,North,Phone,7983
May,South,Laptop,12321
Dec,West,Phone,13061
Nov,North,Tablet,5598
May,North,Tablet,3526
Aug,East,Laptop,9909
Jun,North,Laptop,3969
Aug,South,Phone,11143
Feb,East,Laptop,19886
Mar,West,Tablet,13528
Jun,South,Tablet,10301
Dec,West,Laptop,4354
Oct,West,Laptop,7319
Mar,West,Laptop,2225
Jun,North,Phone,16520
Jun,South,Phone,5011
Feb,South,Tablet,6126
Jul,North,Phone,2613
Dec,East,Phone,16082
Feb,West,Phone,18482
Jun,South,Phone,7458
Jan,North,Tablet,11002
Mar,West,Laptop,4699
Feb,East,Tablet,9517
Jul,East,Phone,3019
Apr,West,Laptop,17903
Aug,East,Laptop,15698
Jun,South,Laptop,18150
Dec,South,Tablet,7578
Oct,South,Laptop,8729
Apr,East,Tablet,8961
May,South,Tablet,13171
Sep,North,Phone,15947
Jul,South,Phone,19180
Oct,South,Laptop,3957
Sep,East,Laptop,15300
Jul,South,Phone,6441
Dec,West,Tablet,15011
Jan,North,Tablet,3101
Dec,East,Phone,11229
Aug,North,Tablet,15615
Apr,West,Phone,16732
Mar,East,Phone,14366
Jul,East,Laptop,11970
Dec,South,Laptop,14992
Mar,North,Phone,2981
Aug,West,Laptop,18130
Jun,West,Phone,10566
May,East,Tablet,8349
Apr,South,Tablet,12728
Aug,East,Tablet,9548
Aug,East,Tablet,5446
Dec,East,Phone,14820
Jan,East,Tablet,4872
Sep,West,Tablet,11368
May,West,Tablet,3335
Apr,East,Tablet,7413
Jun,East,Phone,18496
Jun,South,Tablet,15423
Feb,East,Laptop,7294
Aug,West,Laptop,12037
Jul,North,Laptop,3987
Jan,West,Laptop,6829
May,South,Laptop,13434
Dec,West,Laptop,16548
Jun,North,Phone,18636
Apr,East,Laptop,11428
Feb,North,Tablet,19007
Apr,East,Laptop,5156
Jan,East,Phone,13328
Jul,West,Laptop,5389
Feb,West,Tablet,11458
Feb,West,Tablet,4945
Sep,South,Phone,11352
May,West,Phone,12486
Feb,South,Phone,10632
Nov,West,Phone,4092
Sep,East,Laptop,5759
Sep,South,Laptop,7112
Jan,North,Tablet,18937
Nov,South,Phone,6904
Mar,South,Phone,15258
Apr,North,Laptop,3112
Jul,South,Phone,4777
Oct,East,Tablet,17587
Apr,West,Tablet,12025
Feb,North,Phone,3314
Jul,West,Tablet,15562
Jun,East,Tablet,13304
Mar,North,Laptop,9015
Jun,West,Tablet,14117
Nov,West,Phone,7710
Jun,East,Phone,14588
Dec,West,Tablet,19606
May,East,Phone,17436
Apr,South,Laptop,17196
Oct,East,Tablet,18901
Dec,South,Tablet,19604
Jan,North,Tablet,4506
Oct,West,Phone,14072
Jun,East,Phone,18136
Feb,East,Tablet,16343
Mar,West,Phone,7479
Aug,West,Phone,12434
Oct,North,Tablet,5090
Jun,North,Tablet,8497
Mar,East,Phone,16691
Jul,North,Tablet,8993
Apr,South,Tablet,2973
Sep,North,Tablet,10257
May,North,Tablet,8092
Mar,East,Phone,4906
Feb,South,Tablet,2570
Nov,North,Laptop,14084
Feb,South,Tablet,2307
Mar,South,Laptop,5742
Feb,South,Tablet,10974
Apr,West,Laptop,2765
Feb,West,Laptop,10964
Oct,West,Tablet,9735
Sep,West,Tablet,18202
Feb,East,Tablet,16431
Sep,North,Laptop,13377
Jun,West,Phone,15274
Jan,East,Phone,16297
Apr,North,Tablet,10036
Jan,West,Phone,9596
Jun,North,Phone,18923
Apr,West,Tablet,4049
Mar,East,Laptop,6675
Mar,South,Tablet,3663
Sep,South,Phone,8476
Jun,North,Laptop,14028
Sep,East,Phone,17077
May,South,Laptop,9143
Feb,West,Phone,3910
Aug,South,Tablet,2732
May,North,Phone,6609
Feb,North,Phone,13134
Apr,East,Laptop,6456
Sep,North,Phone,16512
Apr,South,Tablet,5335
Dec,South,Tablet,17545
Dec,South,Tablet,14814
Dec,South,Laptop,9056
Apr,East,Laptop,4753
Feb,West,Phone,3372
Dec,West,Phone,16234
Jun,East,Phone,11636
Nov,North,Laptop,5376
Feb,West,Laptop,10481
Dec,North,Phone,12257
Jul,West,Laptop,18447
Mar,North,Laptop,18713
Mar,East,Tablet,6858
May,South,Tablet,18524
Mar,North,Phone,15619
Feb,South,Phone,6539
Oct,North,Tablet,7594
Sep,North,Laptop,5903
Feb,North,Phone,7364
Nov,North,Phone,2449
Feb,North,Phone,6806
Aug,South,Laptop,2869
Sep,North,Tablet,8079
Jul,South,Phone,9307
Mar,East,Tablet,5659
Sep,West,Tablet,5602
Mar,North,Laptop,10584
May,West,Laptop,16385
Sep,South,Laptop,12983
Dec,East,Laptop,7131
Mar,East,Laptop,3358
Jul,East,Laptop,18771
Dec,West,Phone,15603
Jan,South,Tablet,18246
Apr,North,Laptop,19216
Apr,North,Phone,10441
Jul,South,Tablet,12219
Aug,West,Laptop,11720
Jan,North,Laptop,11552
May,South,Phone,13301
Jul,North,Tablet,11515
Dec,East,Laptop,2891
Apr,North,Tablet,19689
Apr,West,Phone,17085
Apr,South,Laptop,6192
Dec,West,Tablet,18128
Jun,South,Phone,12362
Jul,East,Phone,18708
Feb,South,Laptop,11177
May,North,Tablet,8644
Apr,North,Laptop,6782
Mar,East,Laptop,12052
Jul,South,Tablet,5898
Nov,East,Tablet,19219
Dec,North,Tablet,6154
Jun,West,Phone,4778
Jul,East,Phone,15809
May,West,Tablet,8409
Jun,West,Phone,14523
May,South,Laptop,6313
Jul,East,Tablet,9608
Feb,West,Laptop,15717
Nov,West,Tablet,13864
May,South,Laptop,13214
Jun,South,Tablet,14876
Jun,North,Laptop,2916
May,West,Tablet,11325
Oct,North,Tablet,6007
Jul,West,Phone,5485
Oct,North,Laptop,12961
Aug,South,Phone,19705
Jul,East,Laptop,13908
May,South,Phone,5354
Jan,North,Tablet,15509
May,North,Phone,9101
Oct,East,Phone,6743
Feb,West,Tablet,10951
May,North,Phone,9014
May,North,Tablet,5412
Feb,North,Laptop,19741
May,East,Phone,11140
Apr,South,Tablet,12271
Jan,North,Tablet,10219
Mar,East,Phone,9163
Jan,North,Laptop,4470
Dec,West,Phone,12730
Nov,East,Tablet,18543
May,North,Laptop,6113
Apr,East,Phone,15414
Jul,North,Tablet,9749
May,South,Phone,13914
Oct,North,Laptop,17007
Apr,East,Laptop,13923
Feb,West,Laptop,15042
Apr,West,Laptop,19954
Dec,West,Laptop,15181
Feb,North,Phone,14130
Aug,South,Laptop,5405
Mar,North,Laptop,12862
Sep,West,Tablet,17249
Apr,East,Laptop,14939
Jun,West,Tablet,15967
Oct,East,Tablet,7848
May,South,Tablet,8817
Oct,East,Phone,8143
Jan,North,Phone,16509
Sep,North,Tablet,12058
Jan,North,Phone,10396
Aug,East,Laptop,13771
Sep,North,Phone,7272
Sep,North,Laptop,13366
Jan,North,Laptop,17424
Feb,South,Phone,15428
Dec,East,Phone,18024
Jan,East,Tablet,5747
Oct,West,Phone,11297
Feb,East,Phone,3607
Oct,South,Phone,18450
Dec,East,Laptop,17535
Aug,South,Laptop,9645
May,South,Laptop,11470
Dec,East,Tablet,6158
Nov,West,Tablet,11005
Jul,North,Tablet,18786
Feb,North,Laptop,9925
Aug,East,Phone,15640
Nov,East,Tablet,6166
Jun,South,Tablet,17076
Aug,East,Laptop,11278
Jan,South,Tablet,2771
Jan,West,Phone,13440
Dec,East,Laptop,10167
Jul,North,Laptop,3556
Aug,North,Phone,13150
Mar,East,Phone,3151
May,South,Phone,19601
Dec,North,Tablet,14534
Jan,South,Phone,10039
Jul,East,Laptop,16659
May,East,Phone,8303
Aug,North,Laptop,4977
Aug,East,Laptop,14541
Sep,West,Tablet,2422
Jul,West,Phone,13985
Nov,North,Tablet,18474
Jan,West,Phone,5372
Mar,South,Phone,18083
Aug,North,Phone,3942
Mar,North,Phone,11950
Aug,South,Phone,18282
Jan,West,Laptop,18481
May,West,Laptop,3479
Apr,West,Phone,6626
May,North,Laptop,12777
Aug,North,Tablet,7147
Oct,West,Tablet,7443
Apr,East,Tablet,2079
Nov,West,Phone,7577
Apr,South,Phone,14901
Mar,North,Laptop,4223
Jul,South,Laptop,4569
Mar,South,Laptop,11964
Dec,North,Tablet,15768
Mar,East,Tablet,19507
Nov,West,Tablet,18249
Oct,South,Tablet,4623
May,North,Laptop,3403
May,South,Phone,18715
Jun,West,Phone,9485
Aug,East,Tablet,13800
Oct,East,Phone,19123
Jun,East,Phone,14798
Dec,North,Phone,6980
Jan,North,Tablet,5878
Aug,East,Laptop,3949
Aug,West,Laptop,19621
Sep,West,Phone,11958
Sep,North,Laptop,10697
Feb,East,Laptop,17493
Feb,West,Tablet,12033
Mar,West,Tablet,11586
Jan,West,Phone,2256
Apr,North,Phone,3720
Apr,East,Phone,15241
Sep,South,Tablet,18234
Sep,East,Laptop,9076
Sep,East,Tablet,3071
Oct,North,Tablet,3622
Jul,West,Laptop,4066
Feb,West,Laptop,10642
Oct,North,Phone,2897
May,North,Laptop,10273
Apr,North,Laptop,7781
Dec,North,Laptop,15622
Nov,North,Laptop,15284
Aug,South,Phone,12399
Feb,East,Phone,11883
Jun,East,Laptop,11371
May,East,Laptop,12707
Dec,West,Phone,10088
Feb,South,Phone,15140
Nov,East,Laptop,18845
Oct,West,Tablet,13093
Jan,South,Phone,18500
Aug,South,Phone,7785
Feb,West,Phone,8507
Jul,South,Laptop,7830
Sep,West,Laptop,6561
Sep,East,Phone,16519
Aug,West,Laptop,2659
Nov,South,Laptop,13535
Dec,East,Phone,16002
Oct,East,Laptop,19970
Sep,North,Tablet,6682
Feb,North,Laptop,17702
Jun,South,Laptop,12939
Apr,West,Phone,10826
Apr,West,Phone,7249
May,South,Tablet,14645
Dec,East,Laptop,11710
Mar,South,Tablet,10813
Jan,South,Tablet,14769
Aug,East,Phone,16161
May,West,Laptop,11729
Mar,South,Phone,17680
Oct,West,Tablet,18147
Jul,South,Tablet,12262
Jul,East,Phone,4365
Jan,East,Phone,15195
Dec,North,Phone,13037
Sep,East,Phone,13230
Feb,North,Phone,19238
May,South,Tablet,17552
May,West,Phone,4728
Aug,East,Laptop,19299
Aug,East,Tablet,17477
Jul,East,Tablet,6938
Jul,South,Laptop,2131
Dec,North,Laptop,2293
Nov,South,Tablet,16727
Jun,West,Phone,12488
Jun,South,Tablet,8846
Nov,West,Tablet,9584
Sep,East,Laptop,18670
Jun,West,Tablet,10641
Dec,West,Phone,13432
Feb,North,Laptop,12895
Feb,West,Tablet,7303
May,West,Tablet,10444
Apr,South,Phone,11611
Nov,East,Tablet,12528
Feb,South,Tablet,19619
Mar,South,Tablet,2999
Jul,East,Tablet,5760
Aug,East,Phone,6116
Dec,West,Tablet,6411
Jun,West,Tablet,12362
Nov,North,Tablet,13113
May,South,Laptop,5683
Jan,East,Phone,16982
Aug,West,Laptop,3853
Mar,East,Laptop,15079
Jun,West,Phone,8895
Mar,North,Laptop,14935
Jul,North,Laptop,14552
Jul,East,Laptop,18053
Dec,North,Phone,2862
Sep,East,Tablet,6527
May,West,Phone,14247
Aug,South,Phone,19603
Oct,North,Phone,5795
Oct,West,Laptop,14796
Aug,South,Tablet,14734
Jan,South,Phone,2527
Dec,South,Phone,4922
May,West,Tablet,7849
Mar,West,Tablet,19546
Jan,East,Tablet,14956
Apr,South,Laptop,19230
Aug,South,Tablet,8959
Mar,South,Laptop,5086
Oct,East,Phone,11962
Feb,South,Laptop,17419
Nov,West,Tablet,5323
Sep,South,Laptop,2445
Oct,North,Tablet,19409
May,West,Laptop,11963
Jul,East,Phone,19743
Nov,South,Laptop,17437
Nov,North,Phone,18855
Feb,East,Tablet,18411
Sep,East,Phone,12847
Sep,West,Tablet,5236
Apr,East,Tablet,15487
Apr,East,Phone,13848
Jun,East,Phone,15155
Oct,East,Laptop,13255
Oct,South,Laptop,3979
Oct,South,Phone,11007
Jun,South,Phone,4326
Dec,South,Phone,4330
Jan,North,Phone,3002
Sep,South,Tablet,11734
Feb,East,Phone,8448
May,South,Phone,8837
Sep,South,Phone,14396
Apr,West,Phone,9354
Nov,East,Tablet,16251
Mar,South,Laptop,4529
Jul,South,Laptop,15209
Jun,South,Laptop,19814
Aug,North,Laptop,5912
Mar,South,Laptop,19916
May,West,Tablet,13316
Oct,East,Laptop,3421
Apr,East,Tablet,15510
Apr,South,Tablet,13152
Apr,South,Laptop,7617
Oct,South,Laptop,3195
Aug,East,Laptop,8229
Jun,East,Phone,7305
Mar,North,Tablet,10077
Oct,West,Laptop,17880
May,North,Phone,11345
Jun,West,Tablet,19226
May,North,Phone,7200
Jun,East,Phone,11874
Aug,North,Laptop,2294
Jul,West,Tablet,8097
May,South,Phone,8412
Oct,West,Tablet,10836
Jun,South,Laptop,13825
Apr,East,Tablet,8678
Dec,West,Phone,17735
Sep,North,Phone,7743
Apr,West,Tablet,18494
Jan,South,Phone,10775
Jul,East,Phone,13417
Jul,North,Phone,11678
Apr,West,Laptop,6864
Mar,South,Laptop,15467
Aug,North,Phone,3648
May,East,Tablet,17677
Oct,North,Laptop,17918
Jul,East,Tablet,4381
Apr,North,Phone,18489
Apr,West,Phone,13745
Aug,South,Tablet,7818
Aug,West,Laptop,11886
Feb,West,Tablet,2381
Feb,East,Tablet,6356
Mar,East,Phone,7918
Dec,East,Laptop,3316
Dec,West,Tablet,7454
Mar,North,Laptop,15107
Jan,North,Phone,6074
Mar,West,Laptop,16811
Jun,West,Phone,19290
Aug,South,Laptop,9621
Dec,East,Tablet,19046
Oct,East,Phone,18126
Jun,West,Tablet,10654
May,West,Phone,14872
Apr,North,Laptop,19326
Mar,West,Laptop,16951
Apr,North,Phone,10349
Jul,West,Phone,19710
Jan,South,Phone,12909
Jul,South,Laptop,12760
Jan,North,Phone,13584
Feb,East,Phone,4106
Apr,South,Tablet,15669
Jan,North,Phone,4938
Nov,West,Tablet,4483
Dec,West,Tablet,3375
Nov,North,Tablet,12015
Nov,East,Laptop,18628
Sep,North,Tablet,17060
Dec,North,Phone,18863
Jun,South,Laptop,12654
Jan,North,Laptop,16253
Jan,North,Laptop,13565
Jun,West,Laptop,2087
Apr,South,Laptop,11432
Apr,West,Laptop,10764
Nov,West,Laptop,2178
Jun,East,Tablet,18546
Dec,East,Phone,4640
Nov,South,Phone,11197
Jul,South,Tablet,4421
Sep,East,Tablet,12947
Oct,East,Laptop,3217
May,East,Laptop,4474
Sep,East,Tablet,2929
Apr,East,Laptop,9958
Oct,West,Phone,3502
Feb,South,Phone,2420
Mar,West,Laptop,15580
Nov,West,Laptop,17840
Jan,North,Laptop,7830
Jun,West,Phone,19833
Jun,East,Laptop,7811
Jan,East,Tablet,10619
Nov,North,Laptop,15527
Mar,North,Tablet,18223
May,North,Laptop,2106
Mar,North,Laptop,6049
Oct,North,Phone,10289
Mar,West,Tablet,3903
Oct,North,Tablet,13493
Mar,West,Tablet,7376
May,South,Phone,2042
May,North,Tablet,3577
Apr,North,Phone,14382
Jan,West,Laptop,7885
May,South,Laptop,10576
Oct,West,Tablet,15106
May,West,Laptop,13663
Apr,North,Laptop,5577
Jun,East,Tablet,18142
Oct,East,Laptop,7244
Apr,West,Tablet,4134
Jul,North,Tablet,5892
Jul,South,Laptop,6321
Feb,East,Laptop,7776
Mar,South,Laptop,12584
Jan,East,Laptop,18119
Aug,North,Laptop,7828
Sep,West,Phone,2295
Apr,South,Laptop,2413
Jun,South,Phone,12187
Sep,West,Tablet,16316
Jun,South,Laptop,8668
Dec,East,Laptop,17344
Dec,West,Laptop,10195
Dec,East,Tablet,18561
Sep,East,Phone,6354
Apr,North,Phone,7482
Aug,East,Laptop,18076
Sep,North,Laptop,17376
Apr,South,Laptop,5271
May,South,Laptop,12674
Aug,North,Tablet,7392
Dec,East,Laptop,18673
Oct,West,Tablet,16309
Jun,West,Laptop,18791
Dec,North,Phone,2693
Jul,South,Phone,3169
Mar,South,Laptop,10623
Jul,West,Laptop,9782
Dec,North,Tablet,15856
Aug,West,Laptop,11174
Oct,East,Laptop,13352
Jun,East,Laptop,7530
Oct,North,Phone,6992
Sep,North,Tablet,5312
Jun,East,Phone,15065
Dec,South,Tablet,6318
Sep,North,Phone,16059
Apr,East,Laptop,3688
Aug,East,Phone,2467
Nov,South,Phone,11537
Apr,South,Tablet,4422
Feb,South,Tablet,16604
Oct,South,Phone,6721
Nov,West,Tablet,11203
Sep,South,Tablet,9541
May,West,Tablet,11869
Apr,North,Tablet,16785
Feb,East,Tablet,15679
Jan,West,Phone,14542
Nov,North,Tablet,19870
Jul,North,Laptop,16461
Jun,West,Phone,13038
Feb,North,Phone,14252
Aug,North,Phone,11770
Nov,West,Tablet,5749
Apr,North,Laptop,13817
Aug,South,Tablet,4503
Jul,South,Phone,9855
May,East,Phone,15378
Oct,North,Phone,13329
Oct,East,Phone,13101
Dec,South,Tablet,18783
Aug,South,Laptop,14149
Sep,South,Laptop,16619
May,North,Phone,19923
Oct,North,Laptop,16985
May,South,Phone,17026
Feb,East,Phone,10428
May,East,Laptop,11119
Mar,West,Phone,6124
Jul,South,Laptop,18375
Oct,East,Phone,2449
May,South,Laptop,18763
Aug,East,Phone,17034
Jan,West,Laptop,11442
Mar,West,Phone,14643
Mar,South,Phone,4301
Sep,East,Phone,9710
May,North,Laptop,7792
Dec,West,Tablet,11659
Sep,South,Phone,9216
Sep,South,Phone,13712
Jan,East,Laptop,6905
Feb,South,Phone,17766
May,West,Phone,7999
Apr,South,Phone,18983
Oct,South,Phone,9288
Sep,North,Tablet,13266
Jul,North,Tablet,17586
Jun,West,Phone,3567
Jul,East,Phone,17110
Jan,North,Phone,18082
Jan,East,Tablet,3094
Aug,West,Tablet,13135
Feb,North,Laptop,15508
Dec,East,Laptop,14345
Oct,North,Phone,11684
Nov,West,Phone,8191
Sep,West,Tablet,19842
Jul,North,Phone,10046
Jun,East,Phone,6934
Jan,South,Tablet,16038
Jan,South,Tablet,3354
Feb,North,Tablet,8473
Jun,East,Tablet,14794
Jun,South,Laptop,4963
Feb,West,Tablet,16503
Jan,East,Tablet,5042
Oct,South,Phone,8973
May,East,Phone,9139
May,North,Phone,13226
Feb,East,Laptop,8930
Jun,South,Tablet,16762
Sep,North,Tablet,7340
Feb,East,Laptop,7111
Oct,West,Tablet,5081
